MONYEAR,PRES,BU,PLOT,BP,GROUPS,STEMS
2017,ABRP,21,2,21_2,B-C-D (2.6 - 15),9
2017,ABRP,21,2,21_2,E-F-G (15.1 - 30),9
2017,ABRP,21,2,21_2,H-I-J (30.1 - 40+),2
2017,ABRP,21,2,21_2,PBH (0 - 2.5),1
2017,ABRP,21,3,21_3,B-C-D (2.6 - 15),8
2017,ABRP,21,3,21_3,E-F-G (15.1 - 30),2
2017,ABRP,21,3,21_3,H-I-J (30.1 - 40+),8
2017,ABRP,21,3,21_3,PBH (0 - 2.5),3
2018,ABRP,15,1,15_1,B-C-D (2.6 - 15),2
2018,ABRP,15,1,15_1,E-F-G (15.1 - 30),4
2018,ABRP,15,1,15_1,H-I-J (30.1 - 40+),6
2018,ABRP,15,1,15_1,PBH (0 - 2.5),379
2018,ABRP,22,1,22_1,B-C-D (2.6 - 15),9
2018,ABRP,22,1,22_1,E-F-G (15.1 - 30),0
2018,ABRP,22,1,22_1,H-I-J (30.1 - 40+),0
2018,ABRP,22,1,22_1,PBH (0 - 2.5),41
2018,ABRP,22,2,22_2,B-C-D (2.6 - 15),4
2018,ABRP,22,2,22_2,E-F-G (15.1 - 30),0
2018,ABRP,22,2,22_2,H-I-J (30.1 - 40+),0
2018,ABRP,22,2,22_2,PBH (0 - 2.5),32
2018,ABRP,22,3,22_3,B-C-D (2.6 - 15),2
2018,ABRP,22,3,22_3,E-F-G (15.1 - 30),0
2018,ABRP,22,3,22_3,H-I-J (30.1 - 40+),0
2018,ABRP,22,3,22_3,PBH (0 - 2.5),44
2018,ABRP,22,4,22_4,B-C-D (2.6 - 15),9
2018,ABRP,22,4,22_4,E-F-G (15.1 - 30),4
2018,ABRP,22,4,22_4,H-I-J (30.1 - 40+),2
2018,ABRP,22,4,22_4,PBH (0 - 2.5),84
2018,ABRP,22,5,22_5,B-C-D (2.6 - 15),1
2018,ABRP,22,5,22_5,E-F-G (15.1 - 30),0
2018,ABRP,22,5,22_5,H-I-J (30.1 - 40+),0
2018,ABRP,22,5,22_5,PBH (0 - 2.5),19
2018,ABRP,32,1,32_1,B-C-D (2.6 - 15),118
2018,ABRP,32,1,32_1,E-F-G (15.1 - 30),14
2018,ABRP,32,1,32_1,H-I-J (30.1 - 40+),0
2018,ABRP,32,1,32_1,PBH (0 - 2.5),1
2018,ABRP,32,2,32_2,B-C-D (2.6 - 15),9
2018,ABRP,32,2,32_2,E-F-G (15.1 - 30),0
2018,ABRP,32,2,32_2,H-I-J (30.1 - 40+),0
2018,ABRP,32,2,32_2,PBH (0 - 2.5),13
2018,ABRP,32,3,32_3,B-C-D (2.6 - 15),13
2018,ABRP,32,3,32_3,E-F-G (15.1 - 30),3
2018,ABRP,32,3,32_3,H-I-J (30.1 - 40+),0
2018,ABRP,32,3,32_3,PBH (0 - 2.5),5
2018,ABRP,32,4,32_4,B-C-D (2.6 - 15),37
2018,ABRP,32,4,32_4,E-F-G (15.1 - 30),10
2018,ABRP,32,4,32_4,H-I-J (30.1 - 40+),0
2018,ABRP,32,4,32_4,PBH (0 - 2.5),10
2018,ABRP,32,5,32_5,B-C-D (2.6 - 15),52
2018,ABRP,32,5,32_5,E-F-G (15.1 - 30),8
2018,ABRP,32,5,32_5,H-I-J (30.1 - 40+),0
2018,ABRP,32,5,32_5,PBH (0 - 2.5),10
2018,ABRP,32,6,32_6,B-C-D (2.6 - 15),62
2018,ABRP,32,6,32_6,E-F-G (15.1 - 30),3
2018,ABRP,32,6,32_6,H-I-J (30.1 - 40+),0
2018,ABRP,32,6,32_6,PBH (0 - 2.5),2
2018,ABRP,32,7,32_7,B-C-D (2.6 - 15),17
2018,ABRP,32,7,32_7,E-F-G (15.1 - 30),0
2018,ABRP,32,7,32_7,H-I-J (30.1 - 40+),0
2018,ABRP,32,7,32_7,PBH (0 - 2.5),61
2018,ABRP,32,8,32_8,B-C-D (2.6 - 15),18
2018,ABRP,32,8,32_8,E-F-G (15.1 - 30),0
2018,ABRP,32,8,32_8,H-I-J (30.1 - 40+),0
2018,ABRP,32,8,32_8,PBH (0 - 2.5),15
2018,ABRP,32,9,32_9,B-C-D (2.6 - 15),120
2018,ABRP,32,9,32_9,E-F-G (15.1 - 30),2
2018,ABRP,32,9,32_9,H-I-J (30.1 - 40+),0
2018,ABRP,32,9,32_9,PBH (0 - 2.5),2
2018,ABRP,32,10,32_10,B-C-D (2.6 - 15),15
2018,ABRP,32,10,32_10,E-F-G (15.1 - 30),0
2018,ABRP,32,10,32_10,H-I-J (30.1 - 40+),0
2018,ABRP,32,10,32_10,PBH (0 - 2.5),18
2018,ABRP,32,11,32_11,B-C-D (2.6 - 15),26
2018,ABRP,32,11,32_11,E-F-G (15.1 - 30),0
2018,ABRP,32,11,32_11,H-I-J (30.1 - 40+),0
2018,ABRP,32,11,32_11,PBH (0 - 2.5),9
2018,ABRP,40,1,40_1,B-C-D (2.6 - 15),0
2018,ABRP,40,1,40_1,E-F-G (15.1 - 30),0
2018,ABRP,40,1,40_1,H-I-J (30.1 - 40+),0
2018,ABRP,40,1,40_1,PBH (0 - 2.5),13
2018,ABRP,40,2,40_2,B-C-D (2.6 - 15),2
2018,ABRP,40,2,40_2,E-F-G (15.1 - 30),0
2018,ABRP,40,2,40_2,H-I-J (30.1 - 40+),0
2018,ABRP,40,2,40_2,PBH (0 - 2.5),12
2018,ABRP,40,3,40_3,B-C-D (2.6 - 15),25
2018,ABRP,40,3,40_3,E-F-G (15.1 - 30),1
2018,ABRP,40,3,40_3,H-I-J (30.1 - 40+),0
2018,ABRP,40,3,40_3,PBH (0 - 2.5),1
2018,ABRP,40,4,40_4,B-C-D (2.6 - 15),39
2018,ABRP,40,4,40_4,E-F-G (15.1 - 30),0
2018,ABRP,40,4,40_4,H-I-J (30.1 - 40+),0
2018,ABRP,40,4,40_4,PBH (0 - 2.5),1
2018,ABRP,40,5,40_5,B-C-D (2.6 - 15),41
2018,ABRP,40,5,40_5,E-F-G (15.1 - 30),2
2018,ABRP,40,5,40_5,H-I-J (30.1 - 40+),0
2018,ABRP,40,5,40_5,PBH (0 - 2.5),0
2018,ABRP,40,6,40_6,B-C-D (2.6 - 15),41
2018,ABRP,40,6,40_6,E-F-G (15.1 - 30),5
2018,ABRP,40,6,40_6,H-I-J (30.1 - 40+),0
2018,ABRP,40,6,40_6,PBH (0 - 2.5),0
2018,ABRP,40,7,40_7,B-C-D (2.6 - 15),67
2018,ABRP,40,7,40_7,E-F-G (15.1 - 30),1
2018,ABRP,40,7,40_7,H-I-J (30.1 - 40+),0
2018,ABRP,40,7,40_7,PBH (0 - 2.5),0
2018,ABRP,40,8,40_8,B-C-D (2.6 - 15),5
2018,ABRP,40,8,40_8,E-F-G (15.1 - 30),1
2018,ABRP,40,8,40_8,H-I-J (30.1 - 40+),0
2018,ABRP,40,8,40_8,PBH (0 - 2.5),7
2018,ABRP,40,9,40_9,B-C-D (2.6 - 15),42
2018,ABRP,40,9,40_9,E-F-G (15.1 - 30),1
2018,ABRP,40,9,40_9,H-I-J (30.1 - 40+),0
2018,ABRP,40,9,40_9,PBH (0 - 2.5),2
2019,ABRP,5,1,5_1,B-C-D (2.6 - 15),105
2019,ABRP,5,1,5_1,E-F-G (15.1 - 30),16
2019,ABRP,5,1,5_1,H-I-J (30.1 - 40+),4
2019,ABRP,5,1,5_1,PBH (0 - 2.5),6
2019,ABRP,5,2,5_2,B-C-D (2.6 - 15),81
2019,ABRP,5,2,5_2,E-F-G (15.1 - 30),3
2019,ABRP,5,2,5_2,H-I-J (30.1 - 40+),3
2019,ABRP,5,2,5_2,PBH (0 - 2.5),8
2019,ABRP,5,3,5_3,B-C-D (2.6 - 15),16
2019,ABRP,5,3,5_3,E-F-G (15.1 - 30),2
2019,ABRP,5,3,5_3,H-I-J (30.1 - 40+),2
2019,ABRP,5,3,5_3,PBH (0 - 2.5),0
2019,ABRP,5,4,5_4,B-C-D (2.6 - 15),94
2019,ABRP,5,4,5_4,E-F-G (15.1 - 30),3
2019,ABRP,5,4,5_4,H-I-J (30.1 - 40+),0
2019,ABRP,5,4,5_4,PBH (0 - 2.5),0
2019,ABRP,5,5,5_5,B-C-D (2.6 - 15),138
2019,ABRP,5,5,5_5,E-F-G (15.1 - 30),4
2019,ABRP,5,5,5_5,H-I-J (30.1 - 40+),3
2019,ABRP,5,5,5_5,PBH (0 - 2.5),11
2019,ABRP,5,6,5_6,B-C-D (2.6 - 15),97
2019,ABRP,5,6,5_6,E-F-G (15.1 - 30),3
2019,ABRP,5,6,5_6,H-I-J (30.1 - 40+),1
2019,ABRP,5,6,5_6,PBH (0 - 2.5),16
2019,ABRP,7,1,7_1,B-C-D (2.6 - 15),24
2019,ABRP,7,1,7_1,E-F-G (15.1 - 30),35
2019,ABRP,7,1,7_1,H-I-J (30.1 - 40+),0
2019,ABRP,7,1,7_1,PBH (0 - 2.5),6
2019,ABRP,7,2,7_2,B-C-D (2.6 - 15),19
2019,ABRP,7,2,7_2,E-F-G (15.1 - 30),14
2019,ABRP,7,2,7_2,H-I-J (30.1 - 40+),0
2019,ABRP,7,2,7_2,PBH (0 - 2.5),7
2019,ABRP,7,3,7_3,B-C-D (2.6 - 15),66
2019,ABRP,7,3,7_3,E-F-G (15.1 - 30),40
2019,ABRP,7,3,7_3,H-I-J (30.1 - 40+),0
2019,ABRP,7,3,7_3,PBH (0 - 2.5),4
2019,ABRP,7,4,7_4,B-C-D (2.6 - 15),0
2019,ABRP,7,4,7_4,E-F-G (15.1 - 30),3
2019,ABRP,7,4,7_4,H-I-J (30.1 - 40+),0
2019,ABRP,7,4,7_4,PBH (0 - 2.5),6
2019,ABRP,7,5,7_5,B-C-D (2.6 - 15),46
2019,ABRP,7,5,7_5,E-F-G (15.1 - 30),42
2019,ABRP,7,5,7_5,H-I-J (30.1 - 40+),0
2019,ABRP,7,5,7_5,PBH (0 - 2.5),6
2019,ABRP,7,6,7_6,B-C-D (2.6 - 15),9
2019,ABRP,7,6,7_6,E-F-G (15.1 - 30),0
2019,ABRP,7,6,7_6,H-I-J (30.1 - 40+),0
2019,ABRP,7,6,7_6,PBH (0 - 2.5),28
2019,ABRP,7,7,7_7,B-C-D (2.6 - 15),170
2019,ABRP,7,7,7_7,E-F-G (15.1 - 30),2
2019,ABRP,7,7,7_7,H-I-J (30.1 - 40+),0
2019,ABRP,7,7,7_7,PBH (0 - 2.5),323
2019,ABRP,7,8,7_8,B-C-D (2.6 - 15),123
2019,ABRP,7,8,7_8,E-F-G (15.1 - 30),9
2019,ABRP,7,8,7_8,H-I-J (30.1 - 40+),0
2019,ABRP,7,8,7_8,PBH (0 - 2.5),369
2019,ABRP,12,1,12_1,B-C-D (2.6 - 15),17
2019,ABRP,12,1,12_1,E-F-G (15.1 - 30),0
2019,ABRP,12,1,12_1,H-I-J (30.1 - 40+),1
2019,ABRP,12,1,12_1,PBH (0 - 2.5),35
2019,ABRP,12,2,12_2,B-C-D (2.6 - 15),12
2019,ABRP,12,2,12_2,E-F-G (15.1 - 30),4
2019,ABRP,12,2,12_2,H-I-J (30.1 - 40+),0
2019,ABRP,12,2,12_2,PBH (0 - 2.5),44
2019,ABRP,13,1,13_1,B-C-D (2.6 - 15),3
2019,ABRP,13,1,13_1,E-F-G (15.1 - 30),0
2019,ABRP,13,1,13_1,H-I-J (30.1 - 40+),0
2019,ABRP,13,1,13_1,PBH (0 - 2.5),25
2019,ABRP,21,1,21_1,B-C-D (2.6 - 15),3
2019,ABRP,21,1,21_1,E-F-G (15.1 - 30),1
2019,ABRP,21,1,21_1,H-I-J (30.1 - 40+),1
2019,ABRP,21,1,21_1,PBH (0 - 2.5),2
2019,ABRP,21,2,21_2,B-C-D (2.6 - 15),7
2019,ABRP,21,2,21_2,E-F-G (15.1 - 30),10
2019,ABRP,21,2,21_2,H-I-J (30.1 - 40+),1
2019,ABRP,21,2,21_2,PBH (0 - 2.5),1
2019,ABRP,21,3,21_3,B-C-D (2.6 - 15),7
2019,ABRP,21,3,21_3,E-F-G (15.1 - 30),3
2019,ABRP,21,3,21_3,H-I-J (30.1 - 40+),2
2019,ABRP,21,3,21_3,PBH (0 - 2.5),2
2020,ABRP,7,1,7_1,B-C-D (2.6 - 15),23
2020,ABRP,7,1,7_1,E-F-G (15.1 - 30),33
2020,ABRP,7,1,7_1,H-I-J (30.1 - 40+),0
2020,ABRP,7,1,7_1,PBH (0 - 2.5),12
2020,ABRP,7,2,7_2,B-C-D (2.6 - 15),21
2020,ABRP,7,2,7_2,E-F-G (15.1 - 30),7
2020,ABRP,7,2,7_2,H-I-J (30.1 - 40+),0
2020,ABRP,7,2,7_2,PBH (0 - 2.5),13
2020,ABRP,7,3,7_3,B-C-D (2.6 - 15),63
2020,ABRP,7,3,7_3,E-F-G (15.1 - 30),21
2020,ABRP,7,3,7_3,H-I-J (30.1 - 40+),0
2020,ABRP,7,3,7_3,PBH (0 - 2.5),6
2020,ABRP,7,4,7_4,B-C-D (2.6 - 15),0
2020,ABRP,7,4,7_4,E-F-G (15.1 - 30),2
2020,ABRP,7,4,7_4,H-I-J (30.1 - 40+),0
2020,ABRP,7,4,7_4,PBH (0 - 2.5),3
2020,ABRP,7,5,7_5,B-C-D (2.6 - 15),38
2020,ABRP,7,5,7_5,E-F-G (15.1 - 30),25
2020,ABRP,7,5,7_5,H-I-J (30.1 - 40+),0
2020,ABRP,7,5,7_5,PBH (0 - 2.5),4
2020,ABRP,7,6,7_6,B-C-D (2.6 - 15),1
2020,ABRP,7,6,7_6,E-F-G (15.1 - 30),0
2020,ABRP,7,6,7_6,H-I-J (30.1 - 40+),0
2020,ABRP,7,6,7_6,PBH (0 - 2.5),9
2020,ABRP,7,7,7_7,B-C-D (2.6 - 15),84
2020,ABRP,7,7,7_7,E-F-G (15.1 - 30),2
2020,ABRP,7,7,7_7,H-I-J (30.1 - 40+),0
2020,ABRP,7,7,7_7,PBH (0 - 2.5),217
2020,ABRP,7,8,7_8,B-C-D (2.6 - 15),52
2020,ABRP,7,8,7_8,E-F-G (15.1 - 30),8
2020,ABRP,7,8,7_8,H-I-J (30.1 - 40+),0
2020,ABRP,7,8,7_8,PBH (0 - 2.5),190
2020,ABRP,15,1,15_1,B-C-D (2.6 - 15),1
2020,ABRP,15,1,15_1,E-F-G (15.1 - 30),3
2020,ABRP,15,1,15_1,H-I-J (30.1 - 40+),7
2020,ABRP,15,1,15_1,PBH (0 - 2.5),2
2020,ABRP,22,1,22_1,B-C-D (2.6 - 15),8
2020,ABRP,22,1,22_1,E-F-G (15.1 - 30),0
2020,ABRP,22,1,22_1,H-I-J (30.1 - 40+),0
2020,ABRP,22,1,22_1,PBH (0 - 2.5),15
2020,ABRP,22,2,22_2,B-C-D (2.6 - 15),5
2020,ABRP,22,2,22_2,E-F-G (15.1 - 30),0
2020,ABRP,22,2,22_2,H-I-J (30.1 - 40+),0
2020,ABRP,22,2,22_2,PBH (0 - 2.5),23
2020,ABRP,22,3,22_3,B-C-D (2.6 - 15),1
2020,ABRP,22,3,22_3,E-F-G (15.1 - 30),0
2020,ABRP,22,3,22_3,H-I-J (30.1 - 40+),0
2020,ABRP,22,3,22_3,PBH (0 - 2.5),5
2020,ABRP,22,4,22_4,B-C-D (2.6 - 15),6
2020,ABRP,22,4,22_4,E-F-G (15.1 - 30),5
2020,ABRP,22,4,22_4,H-I-J (30.1 - 40+),1
2020,ABRP,22,4,22_4,PBH (0 - 2.5),38
2020,ABRP,22,5,22_5,B-C-D (2.6 - 15),1
2020,ABRP,22,5,22_5,E-F-G (15.1 - 30),0
2020,ABRP,22,5,22_5,H-I-J (30.1 - 40+),0
2020,ABRP,22,5,22_5,PBH (0 - 2.5),16
2020,ABRP,32,1,32_1,B-C-D (2.6 - 15),58
2020,ABRP,32,1,32_1,E-F-G (15.1 - 30),11
2020,ABRP,32,1,32_1,H-I-J (30.1 - 40+),0
2020,ABRP,32,1,32_1,PBH (0 - 2.5),0
2020,ABRP,32,2,32_2,B-C-D (2.6 - 15),6
2020,ABRP,32,2,32_2,E-F-G (15.1 - 30),1
2020,ABRP,32,2,32_2,H-I-J (30.1 - 40+),0
2020,ABRP,32,2,32_2,PBH (0 - 2.5),0
2020,ABRP,32,3,32_3,B-C-D (2.6 - 15),9
2020,ABRP,32,3,32_3,E-F-G (15.1 - 30),3
2020,ABRP,32,3,32_3,H-I-J (30.1 - 40+),0
2020,ABRP,32,3,32_3,PBH (0 - 2.5),1
2020,ABRP,32,4,32_4,B-C-D (2.6 - 15),17
2020,ABRP,32,4,32_4,E-F-G (15.1 - 30),9
2020,ABRP,32,4,32_4,H-I-J (30.1 - 40+),0
2020,ABRP,32,4,32_4,PBH (0 - 2.5),2
2020,ABRP,32,5,32_5,B-C-D (2.6 - 15),34
2020,ABRP,32,5,32_5,E-F-G (15.1 - 30),10
2020,ABRP,32,5,32_5,H-I-J (30.1 - 40+),0
2020,ABRP,32,5,32_5,PBH (0 - 2.5),1
2020,ABRP,32,6,32_6,B-C-D (2.6 - 15),39
2020,ABRP,32,6,32_6,E-F-G (15.1 - 30),4
2020,ABRP,32,6,32_6,H-I-J (30.1 - 40+),0
2020,ABRP,32,6,32_6,PBH (0 - 2.5),1
2020,ABRP,32,7,32_7,B-C-D (2.6 - 15),14
2020,ABRP,32,7,32_7,E-F-G (15.1 - 30),0
2020,ABRP,32,7,32_7,H-I-J (30.1 - 40+),0
2020,ABRP,32,7,32_7,PBH (0 - 2.5),21
2020,ABRP,32,8,32_8,B-C-D (2.6 - 15),13
2020,ABRP,32,8,32_8,E-F-G (15.1 - 30),0
2020,ABRP,32,8,32_8,H-I-J (30.1 - 40+),0
2020,ABRP,32,8,32_8,PBH (0 - 2.5),3
2020,ABRP,32,9,32_9,B-C-D (2.6 - 15),106
2020,ABRP,32,9,32_9,E-F-G (15.1 - 30),5
2020,ABRP,32,9,32_9,H-I-J (30.1 - 40+),0
2020,ABRP,32,9,32_9,PBH (0 - 2.5),2
2020,ABRP,32,10,32_10,B-C-D (2.6 - 15),13
2020,ABRP,32,10,32_10,E-F-G (15.1 - 30),0
2020,ABRP,32,10,32_10,H-I-J (30.1 - 40+),0
2020,ABRP,32,10,32_10,PBH (0 - 2.5),9
2020,ABRP,32,11,32_11,B-C-D (2.6 - 15),17
2020,ABRP,32,11,32_11,E-F-G (15.1 - 30),0
2020,ABRP,32,11,32_11,H-I-J (30.1 - 40+),0
2020,ABRP,32,11,32_11,PBH (0 - 2.5),1
2020,ABRP,40,1,40_1,B-C-D (2.6 - 15),0
2020,ABRP,40,1,40_1,E-F-G (15.1 - 30),0
2020,ABRP,40,1,40_1,H-I-J (30.1 - 40+),0
2020,ABRP,40,1,40_1,PBH (0 - 2.5),6
2020,ABRP,40,2,40_2,B-C-D (2.6 - 15),0
2020,ABRP,40,2,40_2,E-F-G (15.1 - 30),0
2020,ABRP,40,2,40_2,H-I-J (30.1 - 40+),0
2020,ABRP,40,2,40_2,PBH (0 - 2.5),0
2020,ABRP,40,3,40_3,B-C-D (2.6 - 15),4
2020,ABRP,40,3,40_3,E-F-G (15.1 - 30),1
2020,ABRP,40,3,40_3,H-I-J (30.1 - 40+),0
2020,ABRP,40,3,40_3,PBH (0 - 2.5),0
2020,ABRP,40,4,40_4,B-C-D (2.6 - 15),30
2020,ABRP,40,4,40_4,E-F-G (15.1 - 30),3
2020,ABRP,40,4,40_4,H-I-J (30.1 - 40+),0
2020,ABRP,40,4,40_4,PBH (0 - 2.5),0
2020,ABRP,40,5,40_5,B-C-D (2.6 - 15),6
2020,ABRP,40,5,40_5,E-F-G (15.1 - 30),1
2020,ABRP,40,5,40_5,H-I-J (30.1 - 40+),0
2020,ABRP,40,5,40_5,PBH (0 - 2.5),0
2020,ABRP,40,6,40_6,B-C-D (2.6 - 15),23
2020,ABRP,40,6,40_6,E-F-G (15.1 - 30),5
2020,ABRP,40,6,40_6,H-I-J (30.1 - 40+),0
2020,ABRP,40,6,40_6,PBH (0 - 2.5),0
2020,ABRP,40,7,40_7,B-C-D (2.6 - 15),50
2020,ABRP,40,7,40_7,E-F-G (15.1 - 30),4
2020,ABRP,40,7,40_7,H-I-J (30.1 - 40+),0
2020,ABRP,40,7,40_7,PBH (0 - 2.5),0
2020,ABRP,40,8,40_8,B-C-D (2.6 - 15),1
2020,ABRP,40,8,40_8,E-F-G (15.1 - 30),3
2020,ABRP,40,8,40_8,H-I-J (30.1 - 40+),0
2020,ABRP,40,8,40_8,PBH (0 - 2.5),2
2020,ABRP,40,9,40_9,B-C-D (2.6 - 15),21
2020,ABRP,40,9,40_9,E-F-G (15.1 - 30),2
2020,ABRP,40,9,40_9,H-I-J (30.1 - 40+),0
2020,ABRP,40,9,40_9,PBH (0 - 2.5),0
