PRES,BU,PLOT,BP,SIZE,STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,SIZE_MONYEAR
ABRP,1,4,1_4,H,0,8/3/2009,2009,6/5/2008,2008,2009_H
ABRP,1,4,1_4,I,0,8/3/2009,2009,6/5/2008,2008,2009_I
ABRP,1,4,1_4,J,0,8/3/2009,2009,6/5/2008,2008,2009_J
ABRP,1,5,1_5,SEEDLING,3,8/4/2009,2009,6/5/2008,2008,2009_SEEDLING
ABRP,1,5,1_5,A,0,8/4/2009,2009,6/5/2008,2008,2009_A
ABRP,1,5,1_5,B,22,8/4/2009,2009,6/5/2008,2008,2009_B
ABRP,1,5,1_5,C,4,8/4/2009,2009,6/5/2008,2008,2009_C
ABRP,1,5,1_5,D,1,8/4/2009,2009,6/5/2008,2008,2009_D
ABRP,1,5,1_5,E,0,8/4/2009,2009,6/5/2008,2008,2009_E
ABRP,1,5,1_5,F,0,8/4/2009,2009,6/5/2008,2008,2009_F
ABRP,1,5,1_5,G,0,8/4/2009,2009,6/5/2008,2008,2009_G
ABRP,1,5,1_5,H,0,8/4/2009,2009,6/5/2008,2008,2009_H
ABRP,1,5,1_5,I,0,8/4/2009,2009,6/5/2008,2008,2009_I
ABRP,1,5,1_5,J,0,8/4/2009,2009,6/5/2008,2008,2009_J
ABRP,1,6,1_6,SEEDLING,2,8/4/2009,2009,6/5/2008,2008,2009_SEEDLING
ABRP,1,6,1_6,A,1,8/4/2009,2009,6/5/2008,2008,2009_A
ABRP,1,6,1_6,B,5,8/4/2009,2009,6/5/2008,2008,2009_B
ABRP,1,6,1_6,C,64,8/4/2009,2009,6/5/2008,2008,2009_C
ABRP,1,6,1_6,D,19,8/4/2009,2009,6/5/2008,2008,2009_D
ABRP,1,6,1_6,E,2,8/4/2009,2009,6/5/2008,2008,2009_E
ABRP,1,6,1_6,F,1,8/4/2009,2009,6/5/2008,2008,2009_F
ABRP,1,6,1_6,G,1,8/4/2009,2009,6/5/2008,2008,2009_G
ABRP,1,6,1_6,H,0,8/4/2009,2009,6/5/2008,2008,2009_H
ABRP,1,6,1_6,I,0,8/4/2009,2009,6/5/2008,2008,2009_I
ABRP,1,6,1_6,J,0,8/4/2009,2009,6/5/2008,2008,2009_J
ABRP,1,7,1_7,SEEDLING,3,8/4/2009,2009,6/5/2008,2008,2009_SEEDLING
ABRP,1,7,1_7,A,1,8/4/2009,2009,6/5/2008,2008,2009_A
ABRP,1,7,1_7,B,23,8/4/2009,2009,6/5/2008,2008,2009_B
ABRP,1,7,1_7,C,22,8/4/2009,2009,6/5/2008,2008,2009_C
ABRP,1,7,1_7,D,3,8/4/2009,2009,6/5/2008,2008,2009_D
ABRP,1,7,1_7,E,2,8/4/2009,2009,6/5/2008,2008,2009_E
ABRP,1,7,1_7,F,0,8/4/2009,2009,6/5/2008,2008,2009_F
ABRP,1,7,1_7,G,0,8/4/2009,2009,6/5/2008,2008,2009_G
ABRP,1,7,1_7,H,0,8/4/2009,2009,6/5/2008,2008,2009_H
ABRP,1,7,1_7,I,0,8/4/2009,2009,6/5/2008,2008,2009_I
ABRP,1,7,1_7,J,0,8/4/2009,2009,6/5/2008,2008,2009_J
ABRP,1,8,1_8,SEEDLING,3,8/4/2009,2009,6/5/2008,2008,2009_SEEDLING
ABRP,1,8,1_8,A,0,8/4/2009,2009,6/5/2008,2008,2009_A
ABRP,1,8,1_8,B,24,8/4/2009,2009,6/5/2008,2008,2009_B
ABRP,1,8,1_8,C,69,8/4/2009,2009,6/5/2008,2008,2009_C
ABRP,1,8,1_8,D,2,8/4/2009,2009,6/5/2008,2008,2009_D
ABRP,1,8,1_8,E,0,8/4/2009,2009,6/5/2008,2008,2009_E
ABRP,1,8,1_8,F,0,8/4/2009,2009,6/5/2008,2008,2009_F
ABRP,1,8,1_8,G,0,8/4/2009,2009,6/5/2008,2008,2009_G
ABRP,1,8,1_8,H,0,8/4/2009,2009,6/5/2008,2008,2009_H
ABRP,1,8,1_8,I,0,8/4/2009,2009,6/5/2008,2008,2009_I
ABRP,1,8,1_8,J,0,8/4/2009,2009,6/5/2008,2008,2009_J
ABRP,1,9,1_9,SEEDLING,3,7/30/2009,2009,6/5/2008,2008,2009_SEEDLING
ABRP,1,9,1_9,A,1,7/30/2009,2009,6/5/2008,2008,2009_A
ABRP,1,9,1_9,B,49,7/30/2009,2009,6/5/2008,2008,2009_B
ABRP,1,9,1_9,C,22,7/30/2009,2009,6/5/2008,2008,2009_C
ABRP,1,9,1_9,D,0,7/30/2009,2009,6/5/2008,2008,2009_D
ABRP,1,9,1_9,E,2,7/30/2009,2009,6/5/2008,2008,2009_E
ABRP,1,9,1_9,F,1,7/30/2009,2009,6/5/2008,2008,2009_F
ABRP,1,9,1_9,G,0,7/30/2009,2009,6/5/2008,2008,2009_G
ABRP,1,9,1_9,H,0,7/30/2009,2009,6/5/2008,2008,2009_H
ABRP,1,9,1_9,I,0,7/30/2009,2009,6/5/2008,2008,2009_I
ABRP,1,9,1_9,J,0,7/30/2009,2009,6/5/2008,2008,2009_J
ABRP,1,1,1_1,SEEDLING,1,8/23/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,1,1_1,A,0,8/23/2012,2012,2011,2011,2012_A
ABRP,1,1,1_1,B,9,8/23/2012,2012,2011,2011,2012_B
ABRP,1,1,1_1,C,13,8/23/2012,2012,2011,2011,2012_C
ABRP,1,1,1_1,D,0,8/23/2012,2012,2011,2011,2012_D
ABRP,1,1,1_1,E,1,8/23/2012,2012,2011,2011,2012_E
ABRP,1,1,1_1,F,1,8/23/2012,2012,2011,2011,2012_F
ABRP,1,1,1_1,G,0,8/23/2012,2012,2011,2011,2012_G
ABRP,1,1,1_1,H,0,8/23/2012,2012,2011,2011,2012_H
ABRP,1,1,1_1,I,0,8/23/2012,2012,2011,2011,2012_I
ABRP,1,1,1_1,J,0,8/23/2012,2012,2011,2011,2012_J
ABRP,1,2,1_2,SEEDLING,1,8/22/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,2,1_2,A,0,8/22/2012,2012,2011,2011,2012_A
ABRP,1,2,1_2,B,1,8/22/2012,2012,2011,2011,2012_B
ABRP,1,2,1_2,C,1,8/22/2012,2012,2011,2011,2012_C
ABRP,1,2,1_2,D,2,8/22/2012,2012,2011,2011,2012_D
ABRP,1,2,1_2,E,0,8/22/2012,2012,2011,2011,2012_E
ABRP,1,2,1_2,F,0,8/22/2012,2012,2011,2011,2012_F
ABRP,1,2,1_2,G,0,8/22/2012,2012,2011,2011,2012_G
ABRP,1,2,1_2,H,0,8/22/2012,2012,2011,2011,2012_H
ABRP,1,2,1_2,I,0,8/22/2012,2012,2011,2011,2012_I
ABRP,1,2,1_2,J,0,8/22/2012,2012,2011,2011,2012_J
ABRP,1,3,1_3,SEEDLING,13,8/22/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,3,1_3,A,1,8/22/2012,2012,2011,2011,2012_A
ABRP,1,3,1_3,B,28,8/22/2012,2012,2011,2011,2012_B
ABRP,1,3,1_3,C,40,8/22/2012,2012,2011,2011,2012_C
ABRP,1,3,1_3,D,4,8/22/2012,2012,2011,2011,2012_D
ABRP,1,3,1_3,E,0,8/22/2012,2012,2011,2011,2012_E
ABRP,1,3,1_3,F,0,8/22/2012,2012,2011,2011,2012_F
ABRP,1,3,1_3,G,0,8/22/2012,2012,2011,2011,2012_G
ABRP,1,3,1_3,H,0,8/22/2012,2012,2011,2011,2012_H
ABRP,1,3,1_3,I,0,8/22/2012,2012,2011,2011,2012_I
ABRP,1,3,1_3,J,0,8/22/2012,2012,2011,2011,2012_J
ABRP,1,4,1_4,SEEDLING,8,8/22/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,4,1_4,A,0,8/22/2012,2012,2011,2011,2012_A
ABRP,1,4,1_4,B,26,8/22/2012,2012,2011,2011,2012_B
ABRP,1,4,1_4,C,85,8/22/2012,2012,2011,2011,2012_C
ABRP,1,4,1_4,D,7,8/22/2012,2012,2011,2011,2012_D
ABRP,1,4,1_4,E,2,8/22/2012,2012,2011,2011,2012_E
ABRP,1,4,1_4,F,1,8/22/2012,2012,2011,2011,2012_F
ABRP,1,4,1_4,G,0,8/22/2012,2012,2011,2011,2012_G
ABRP,1,4,1_4,H,0,8/22/2012,2012,2011,2011,2012_H
ABRP,1,4,1_4,I,0,8/22/2012,2012,2011,2011,2012_I
ABRP,1,4,1_4,J,0,8/22/2012,2012,2011,2011,2012_J
ABRP,1,5,1_5,SEEDLING,2,8/22/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,5,1_5,A,0,8/22/2012,2012,2011,2011,2012_A
ABRP,1,5,1_5,B,15,8/22/2012,2012,2011,2011,2012_B
ABRP,1,5,1_5,C,32,8/22/2012,2012,2011,2011,2012_C
ABRP,1,5,1_5,D,2,8/22/2012,2012,2011,2011,2012_D
ABRP,1,5,1_5,E,1,8/22/2012,2012,2011,2011,2012_E
ABRP,1,5,1_5,F,0,8/22/2012,2012,2011,2011,2012_F
ABRP,1,5,1_5,G,0,8/22/2012,2012,2011,2011,2012_G
ABRP,1,5,1_5,H,0,8/22/2012,2012,2011,2011,2012_H
ABRP,1,5,1_5,I,0,8/22/2012,2012,2011,2011,2012_I
ABRP,1,5,1_5,J,0,8/22/2012,2012,2011,2011,2012_J
ABRP,1,6,1_6,SEEDLING,1,8/21/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,6,1_6,A,0,8/21/2012,2012,2011,2011,2012_A
ABRP,1,6,1_6,B,1,8/21/2012,2012,2011,2011,2012_B
ABRP,1,6,1_6,C,31,8/21/2012,2012,2011,2011,2012_C
ABRP,1,6,1_6,D,45,8/21/2012,2012,2011,2011,2012_D
ABRP,1,6,1_6,E,14,8/21/2012,2012,2011,2011,2012_E
ABRP,1,6,1_6,F,1,8/21/2012,2012,2011,2011,2012_F
ABRP,1,6,1_6,G,1,8/21/2012,2012,2011,2011,2012_G
ABRP,1,6,1_6,H,1,8/21/2012,2012,2011,2011,2012_H
ABRP,1,6,1_6,I,0,8/21/2012,2012,2011,2011,2012_I
ABRP,1,6,1_6,J,0,8/21/2012,2012,2011,2011,2012_J
ABRP,1,7,1_7,SEEDLING,2,8/21/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,7,1_7,A,0,8/21/2012,2012,2011,2011,2012_A
ABRP,1,7,1_7,B,20,8/21/2012,2012,2011,2011,2012_B
ABRP,1,7,1_7,C,44,8/21/2012,2012,2011,2011,2012_C
ABRP,1,7,1_7,D,5,8/21/2012,2012,2011,2011,2012_D
ABRP,1,7,1_7,E,3,8/21/2012,2012,2011,2011,2012_E
ABRP,1,7,1_7,F,0,8/21/2012,2012,2011,2011,2012_F
ABRP,1,7,1_7,G,0,8/21/2012,2012,2011,2011,2012_G
ABRP,1,7,1_7,H,0,8/21/2012,2012,2011,2011,2012_H
ABRP,1,7,1_7,I,0,8/21/2012,2012,2011,2011,2012_I
ABRP,1,7,1_7,J,0,8/21/2012,2012,2011,2011,2012_J
ABRP,1,8,1_8,SEEDLING,1,8/23/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,8,1_8,A,0,8/23/2012,2012,2011,2011,2012_A
ABRP,1,8,1_8,B,14,8/23/2012,2012,2011,2011,2012_B
ABRP,1,8,1_8,C,55,8/23/2012,2012,2011,2011,2012_C
ABRP,1,8,1_8,D,14,8/23/2012,2012,2011,2011,2012_D
ABRP,1,8,1_8,E,1,8/23/2012,2012,2011,2011,2012_E
ABRP,1,8,1_8,F,0,8/23/2012,2012,2011,2011,2012_F
ABRP,1,8,1_8,G,0,8/23/2012,2012,2011,2011,2012_G
ABRP,1,8,1_8,H,0,8/23/2012,2012,2011,2011,2012_H
ABRP,1,8,1_8,I,0,8/23/2012,2012,2011,2011,2012_I
ABRP,1,8,1_8,J,0,8/23/2012,2012,2011,2011,2012_J
ABRP,1,9,1_9,SEEDLING,3,8/21/2012,2012,2011,2011,2012_SEEDLING
ABRP,1,9,1_9,A,1,8/21/2012,2012,2011,2011,2012_A
ABRP,1,9,1_9,B,36,8/21/2012,2012,2011,2011,2012_B
ABRP,1,9,1_9,C,64,8/21/2012,2012,2011,2011,2012_C
ABRP,1,9,1_9,D,0,8/21/2012,2012,2011,2011,2012_D
ABRP,1,9,1_9,E,2,8/21/2012,2012,2011,2011,2012_E
ABRP,1,9,1_9,F,2,8/21/2012,2012,2011,2011,2012_F
ABRP,1,9,1_9,G,0,8/21/2012,2012,2011,2011,2012_G
ABRP,1,9,1_9,H,0,8/21/2012,2012,2011,2011,2012_H
ABRP,1,9,1_9,I,0,8/21/2012,2012,2011,2011,2012_I
ABRP,1,9,1_9,J,0,8/21/2012,2012,2011,2011,2012_J
ABRP,1,1,1_1,SEEDLING,35,11/4/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,1,1_1,A,0,11/4/2014,2014,2013,2013,2014_A
ABRP,1,1,1_1,B,4,11/4/2014,2014,2013,2013,2014_B
ABRP,1,1,1_1,C,15,11/4/2014,2014,2013,2013,2014_C
ABRP,1,1,1_1,D,2,11/4/2014,2014,2013,2013,2014_D
ABRP,1,1,1_1,E,1,11/4/2014,2014,2013,2013,2014_E
ABRP,1,1,1_1,F,1,11/4/2014,2014,2013,2013,2014_F
ABRP,1,1,1_1,G,0,11/4/2014,2014,2013,2013,2014_G
ABRP,1,1,1_1,H,0,11/4/2014,2014,2013,2013,2014_H
ABRP,1,1,1_1,I,0,11/4/2014,2014,2013,2013,2014_I
ABRP,1,1,1_1,J,0,11/4/2014,2014,2013,2013,2014_J
ABRP,1,2,1_2,SEEDLING,33,11/6/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,2,1_2,A,0,11/6/2014,2014,2013,2013,2014_A
ABRP,1,2,1_2,B,1,11/6/2014,2014,2013,2013,2014_B
ABRP,1,2,1_2,C,2,11/6/2014,2014,2013,2013,2014_C
ABRP,1,2,1_2,D,1,11/6/2014,2014,2013,2013,2014_D
ABRP,1,2,1_2,E,1,11/6/2014,2014,2013,2013,2014_E
ABRP,1,2,1_2,F,0,11/6/2014,2014,2013,2013,2014_F
ABRP,1,2,1_2,G,0,11/6/2014,2014,2013,2013,2014_G
ABRP,1,2,1_2,H,0,11/6/2014,2014,2013,2013,2014_H
ABRP,1,2,1_2,I,0,11/6/2014,2014,2013,2013,2014_I
ABRP,1,2,1_2,J,0,11/6/2014,2014,2013,2013,2014_J
ABRP,1,3,1_3,SEEDLING,6,11/6/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,3,1_3,A,1,11/6/2014,2014,2013,2013,2014_A
ABRP,1,3,1_3,B,21,11/6/2014,2014,2013,2013,2014_B
ABRP,1,3,1_3,C,41,11/6/2014,2014,2013,2013,2014_C
ABRP,1,3,1_3,D,10,11/6/2014,2014,2013,2013,2014_D
ABRP,1,3,1_3,E,1,11/6/2014,2014,2013,2013,2014_E
ABRP,1,3,1_3,F,0,11/6/2014,2014,2013,2013,2014_F
ABRP,1,3,1_3,G,0,11/6/2014,2014,2013,2013,2014_G
ABRP,1,3,1_3,H,0,11/6/2014,2014,2013,2013,2014_H
ABRP,1,3,1_3,I,0,11/6/2014,2014,2013,2013,2014_I
ABRP,1,3,1_3,J,0,11/6/2014,2014,2013,2013,2014_J
ABRP,1,4,1_4,SEEDLING,3,11/5/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,4,1_4,A,0,11/5/2014,2014,2013,2013,2014_A
ABRP,1,4,1_4,B,16,11/5/2014,2014,2013,2013,2014_B
ABRP,1,4,1_4,C,12,11/5/2014,2014,2013,2013,2014_C
ABRP,1,4,1_4,D,17,11/5/2014,2014,2013,2013,2014_D
ABRP,1,4,1_4,E,2,11/5/2014,2014,2013,2013,2014_E
ABRP,1,4,1_4,F,1,11/5/2014,2014,2013,2013,2014_F
ABRP,1,4,1_4,G,0,11/5/2014,2014,2013,2013,2014_G
ABRP,1,4,1_4,H,0,11/5/2014,2014,2013,2013,2014_H
ABRP,1,4,1_4,I,0,11/5/2014,2014,2013,2013,2014_I
ABRP,1,4,1_4,J,0,11/5/2014,2014,2013,2013,2014_J
ABRP,1,5,1_5,SEEDLING,6,11/6/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,5,1_5,A,3,11/6/2014,2014,2013,2013,2014_A
ABRP,1,5,1_5,B,6,11/6/2014,2014,2013,2013,2014_B
ABRP,1,5,1_5,C,40,11/6/2014,2014,2013,2013,2014_C
ABRP,1,5,1_5,D,17,11/6/2014,2014,2013,2013,2014_D
ABRP,1,5,1_5,E,4,11/6/2014,2014,2013,2013,2014_E
ABRP,1,5,1_5,F,0,11/6/2014,2014,2013,2013,2014_F
ABRP,1,5,1_5,G,0,11/6/2014,2014,2013,2013,2014_G
ABRP,1,5,1_5,H,0,11/6/2014,2014,2013,2013,2014_H
ABRP,1,5,1_5,I,0,11/6/2014,2014,2013,2013,2014_I
ABRP,1,5,1_5,J,0,11/6/2014,2014,2013,2013,2014_J
ABRP,1,6,1_6,SEEDLING,1,11/4/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,6,1_6,A,0,11/4/2014,2014,2013,2013,2014_A
ABRP,1,6,1_6,B,0,11/4/2014,2014,2013,2013,2014_B
ABRP,1,6,1_6,C,17,11/4/2014,2014,2013,2013,2014_C
ABRP,1,6,1_6,D,42,11/4/2014,2014,2013,2013,2014_D
ABRP,1,6,1_6,E,25,11/4/2014,2014,2013,2013,2014_E
ABRP,1,6,1_6,F,6,11/4/2014,2014,2013,2013,2014_F
ABRP,1,6,1_6,G,1,11/4/2014,2014,2013,2013,2014_G
ABRP,1,6,1_6,H,1,11/4/2014,2014,2013,2013,2014_H
ABRP,1,6,1_6,I,0,11/4/2014,2014,2013,2013,2014_I
ABRP,1,6,1_6,J,0,11/4/2014,2014,2013,2013,2014_J
ABRP,1,7,1_7,SEEDLING,6,11/5/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,7,1_7,A,1,11/5/2014,2014,2013,2013,2014_A
ABRP,1,7,1_7,B,10,11/5/2014,2014,2013,2013,2014_B
ABRP,1,7,1_7,C,37,11/5/2014,2014,2013,2013,2014_C
ABRP,1,7,1_7,D,19,11/5/2014,2014,2013,2013,2014_D
ABRP,1,7,1_7,E,3,11/5/2014,2014,2013,2013,2014_E
ABRP,1,7,1_7,F,0,11/5/2014,2014,2013,2013,2014_F
ABRP,1,7,1_7,G,0,11/5/2014,2014,2013,2013,2014_G
ABRP,1,7,1_7,H,0,11/5/2014,2014,2013,2013,2014_H
ABRP,1,7,1_7,I,0,11/5/2014,2014,2013,2013,2014_I
ABRP,1,7,1_7,J,0,11/5/2014,2014,2013,2013,2014_J
ABRP,1,8,1_8,SEEDLING,0,11/4/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,8,1_8,A,0,11/4/2014,2014,2013,2013,2014_A
ABRP,1,8,1_8,B,5,11/4/2014,2014,2013,2013,2014_B
ABRP,1,8,1_8,C,64,11/4/2014,2014,2013,2013,2014_C
ABRP,1,8,1_8,D,30,11/4/2014,2014,2013,2013,2014_D
ABRP,1,8,1_8,E,1,11/4/2014,2014,2013,2013,2014_E
ABRP,1,8,1_8,F,0,11/4/2014,2014,2013,2013,2014_F
ABRP,1,8,1_8,G,0,11/4/2014,2014,2013,2013,2014_G
ABRP,1,8,1_8,H,0,11/4/2014,2014,2013,2013,2014_H
ABRP,1,8,1_8,I,0,11/4/2014,2014,2013,2013,2014_I
ABRP,1,8,1_8,J,0,11/4/2014,2014,2013,2013,2014_J
ABRP,1,9,1_9,SEEDLING,6,11/4/2014,2014,2013,2013,2014_SEEDLING
ABRP,1,9,1_9,A,0,11/4/2014,2014,2013,2013,2014_A
ABRP,1,9,1_9,B,18,11/4/2014,2014,2013,2013,2014_B
ABRP,1,9,1_9,C,64,11/4/2014,2014,2013,2013,2014_C
ABRP,1,9,1_9,D,15,11/4/2014,2014,2013,2013,2014_D
ABRP,1,9,1_9,E,1,11/4/2014,2014,2013,2013,2014_E
ABRP,1,9,1_9,F,1,11/4/2014,2014,2013,2013,2014_F
ABRP,1,9,1_9,G,0,11/4/2014,2014,2013,2013,2014_G
ABRP,1,9,1_9,H,0,11/4/2014,2014,2013,2013,2014_H
ABRP,1,9,1_9,I,0,11/4/2014,2014,2013,2013,2014_I
ABRP,1,9,1_9,J,0,11/4/2014,2014,2013,2013,2014_J
ABRP,1,1,1_1,SEEDLING,153,7/31/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,1,1_1,A,0,7/31/2017,2017,2016,2016,2017_A
ABRP,1,1,1_1,B,1,7/31/2017,2017,2016,2016,2017_B
ABRP,1,1,1_1,C,10,7/31/2017,2017,2016,2016,2017_C
ABRP,1,1,1_1,D,10,7/31/2017,2017,2016,2016,2017_D
ABRP,1,1,1_1,E,1,7/31/2017,2017,2016,2016,2017_E
ABRP,1,1,1_1,F,1,7/31/2017,2017,2016,2016,2017_F
ABRP,1,1,1_1,G,0,7/31/2017,2017,2016,2016,2017_G
ABRP,1,1,1_1,H,0,7/31/2017,2017,2016,2016,2017_H
ABRP,1,1,1_1,I,0,7/31/2017,2017,2016,2016,2017_I
ABRP,1,1,1_1,J,0,7/31/2017,2017,2016,2016,2017_J
ABRP,1,2,1_2,SEEDLING,156,8/7/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,2,1_2,A,0,8/7/2017,2017,2016,2016,2017_A
ABRP,1,2,1_2,B,1,8/7/2017,2017,2016,2016,2017_B
ABRP,1,2,1_2,C,1,8/7/2017,2017,2016,2016,2017_C
ABRP,1,2,1_2,D,1,8/7/2017,2017,2016,2016,2017_D
ABRP,1,2,1_2,E,0,8/7/2017,2017,2016,2016,2017_E
ABRP,1,2,1_2,F,0,8/7/2017,2017,2016,2016,2017_F
ABRP,1,2,1_2,G,0,8/7/2017,2017,2016,2016,2017_G
ABRP,1,2,1_2,H,0,8/7/2017,2017,2016,2016,2017_H
ABRP,1,2,1_2,I,0,8/7/2017,2017,2016,2016,2017_I
ABRP,1,2,1_2,J,0,8/7/2017,2017,2016,2016,2017_J
ABRP,1,3,1_3,SEEDLING,1,8/8/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,3,1_3,A,1,8/8/2017,2017,2016,2016,2017_A
ABRP,1,3,1_3,B,8,8/8/2017,2017,2016,2016,2017_B
ABRP,1,3,1_3,C,43,8/8/2017,2017,2016,2016,2017_C
ABRP,1,3,1_3,D,20,8/8/2017,2017,2016,2016,2017_D
ABRP,1,3,1_3,E,1,8/8/2017,2017,2016,2016,2017_E
ABRP,1,3,1_3,F,0,8/8/2017,2017,2016,2016,2017_F
ABRP,1,3,1_3,G,0,8/8/2017,2017,2016,2016,2017_G
ABRP,1,3,1_3,H,0,8/8/2017,2017,2016,2016,2017_H
ABRP,1,3,1_3,I,0,8/8/2017,2017,2016,2016,2017_I
ABRP,1,3,1_3,J,0,8/8/2017,2017,2016,2016,2017_J
ABRP,1,4,1_4,SEEDLING,1,8/8/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,4,1_4,A,0,8/8/2017,2017,2016,2016,2017_A
ABRP,1,4,1_4,B,16,8/8/2017,2017,2016,2016,2017_B
ABRP,1,4,1_4,C,56,8/8/2017,2017,2016,2016,2017_C
ABRP,1,4,1_4,D,27,8/8/2017,2017,2016,2016,2017_D
ABRP,1,4,1_4,E,3,8/8/2017,2017,2016,2016,2017_E
ABRP,1,4,1_4,F,0,8/8/2017,2017,2016,2016,2017_F
ABRP,1,4,1_4,G,1,8/8/2017,2017,2016,2016,2017_G
ABRP,1,4,1_4,H,0,8/8/2017,2017,2016,2016,2017_H
ABRP,1,4,1_4,I,0,8/8/2017,2017,2016,2016,2017_I
ABRP,1,4,1_4,J,0,8/8/2017,2017,2016,2016,2017_J
ABRP,1,5,1_5,SEEDLING,2,8/10/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,5,1_5,A,0,8/10/2017,2017,2016,2016,2017_A
ABRP,1,5,1_5,B,4,8/10/2017,2017,2016,2016,2017_B
ABRP,1,5,1_5,C,28,8/10/2017,2017,2016,2016,2017_C
ABRP,1,5,1_5,D,18,8/10/2017,2017,2016,2016,2017_D
ABRP,1,5,1_5,E,1,8/10/2017,2017,2016,2016,2017_E
ABRP,1,5,1_5,F,1,8/10/2017,2017,2016,2016,2017_F
ABRP,1,5,1_5,G,0,8/10/2017,2017,2016,2016,2017_G
ABRP,1,5,1_5,H,0,8/10/2017,2017,2016,2016,2017_H
ABRP,1,5,1_5,I,0,8/10/2017,2017,2016,2016,2017_I
ABRP,1,5,1_5,J,0,8/10/2017,2017,2016,2016,2017_J
ABRP,1,6,1_6,SEEDLING,1,8/11/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,6,1_6,A,0,8/11/2017,2017,2016,2016,2017_A
ABRP,1,6,1_6,B,0,8/11/2017,2017,2016,2016,2017_B
ABRP,1,6,1_6,C,4,8/11/2017,2017,2016,2016,2017_C
ABRP,1,6,1_6,D,29,8/11/2017,2017,2016,2016,2017_D
ABRP,1,6,1_6,E,38,8/11/2017,2017,2016,2016,2017_E
ABRP,1,6,1_6,F,12,8/11/2017,2017,2016,2016,2017_F
ABRP,1,6,1_6,G,2,8/11/2017,2017,2016,2016,2017_G
ABRP,1,6,1_6,H,1,8/11/2017,2017,2016,2016,2017_H
ABRP,1,6,1_6,I,0,8/11/2017,2017,2016,2016,2017_I
ABRP,1,6,1_6,J,0,8/11/2017,2017,2016,2016,2017_J
ABRP,1,7,1_7,SEEDLING,5,8/11/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,7,1_7,A,0,8/11/2017,2017,2016,2016,2017_A
ABRP,1,7,1_7,B,7,8/11/2017,2017,2016,2016,2017_B
ABRP,1,7,1_7,C,36,8/11/2017,2017,2016,2016,2017_C
ABRP,1,7,1_7,D,22,8/11/2017,2017,2016,2016,2017_D
ABRP,1,7,1_7,E,6,8/11/2017,2017,2016,2016,2017_E
ABRP,1,7,1_7,F,0,8/11/2017,2017,2016,2016,2017_F
ABRP,1,7,1_7,G,0,8/11/2017,2017,2016,2016,2017_G
ABRP,1,7,1_7,H,0,8/11/2017,2017,2016,2016,2017_H
ABRP,1,7,1_7,I,0,8/11/2017,2017,2016,2016,2017_I
ABRP,1,7,1_7,J,0,8/11/2017,2017,2016,2016,2017_J
ABRP,1,8,1_8,SEEDLING,0,8/15/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,8,1_8,A,0,8/15/2017,2017,2016,2016,2017_A
ABRP,1,8,1_8,B,3,8/15/2017,2017,2016,2016,2017_B
ABRP,1,8,1_8,C,46,8/15/2017,2017,2016,2016,2017_C
ABRP,1,8,1_8,D,52,8/15/2017,2017,2016,2016,2017_D
ABRP,1,8,1_8,E,2,8/15/2017,2017,2016,2016,2017_E
ABRP,1,8,1_8,F,0,8/15/2017,2017,2016,2016,2017_F
ABRP,1,8,1_8,G,0,8/15/2017,2017,2016,2016,2017_G
ABRP,1,8,1_8,H,0,8/15/2017,2017,2016,2016,2017_H
ABRP,1,8,1_8,I,0,8/15/2017,2017,2016,2016,2017_I
ABRP,1,8,1_8,J,0,8/15/2017,2017,2016,2016,2017_J
ABRP,1,9,1_9,SEEDLING,4,8/9/2017,2017,2016,2016,2017_SEEDLING
ABRP,1,9,1_9,A,0,8/9/2017,2017,2016,2016,2017_A
ABRP,1,9,1_9,B,11,8/9/2017,2017,2016,2016,2017_B
ABRP,1,9,1_9,C,51,8/9/2017,2017,2016,2016,2017_C
ABRP,1,9,1_9,D,30,8/9/2017,2017,2016,2016,2017_D
ABRP,1,9,1_9,E,2,8/9/2017,2017,2016,2016,2017_E
ABRP,1,9,1_9,F,0,8/9/2017,2017,2016,2016,2017_F
ABRP,1,9,1_9,G,1,8/9/2017,2017,2016,2016,2017_G
